,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",0.07364920335109121,-0.0772162078076929,0.16699848304510387,-0.11409720333885741,0.01368188306726598,0.15553522718858057,-0.2657228410214012,-0.03743901950874899,0.10288005051184294,-0.0043926534346007216,-0.002278350981339316,0.07911418759969958,0.039998049292044986,-0.007830477493128676,0.35353127141003826,0.37981802236308754,0.33055993149023577,0.2364531934670952,0.221757377240319,0.24694102624072825,0.35453034673871997,0.3809705259733649,0.10757942577320745,1.0,0.016270816055689044,0.3684338068271325,0.3383312853645759,0.0642149574770929,-0.017226709621466083,-0.010654726750961137,0.1072947510311709,0.23494209236277344,0.04425265528502112,-0.08293010768745493,0.207835726140131,0.2099411836413236,0.2523384328479481,0.2518734696441142,0.04862892831667958,0.04016390370484866,0.07267830400540361,0.0012694233671965926,0.05666597639657063,-0.014053976973459942,0.2742109367773185,0.07221272025733277
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.11263206882465139,-0.05291339872134781,0.08818923619156348,-0.08577162129020949,-0.011749433869509593,-0.060191035456898,0.0745640317086085,-0.15901021938497595,0.04139066167682785,-0.11887143018969007,0.0046739885648303696,0.07548969637831397,0.11678692936695008,-0.010607765040958273,-0.2571762849096988,-0.17314035982168888,-0.3598060537113559,-0.0037556150686307594,-0.15362087662031262,0.09398279249618474,-0.146759918680462,-0.29502791887232765,0.7083208817319916,0.016270816055689044,1.0,0.16344821651082378,0.17107736523558773,0.4861268756107983,-0.024254337455133224,-0.06126006790808972,-0.04380219141062228,-0.019558116642955002,0.15689135994531464,-0.0373454674088631,0.8907582670633905,-0.07860499557828805,-0.038488821933360416,0.006095910310128041,0.19524300875426354,0.011428612663342686,0.08088252514169315,-0.05134581323860657,0.006312165337865499,0.11398606780004682,-0.04220658872090383,0.029907805488734753
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]",0.23860495696236697,-0.001783531704797966,0.051675874102502184,-0.1471645983530427,0.004938772904106283,-0.21852529526683626,0.008264541915531207,-0.01181138978153832,0.23606873293943245,0.005681818181818184,0.20432574937512776,0.10879990542536813,-0.11247121105448354,-0.024177904812258354,0.25249776919840605,0.27358225547203346,0.27507082319795206,0.24708442662615354,0.16706756987602536,0.42391269020373445,0.35308577862966456,0.12347835800613789,0.19958748666979306,0.3684338068271325,0.16344821651082378,1.0,0.582030798742097,-0.04919820412694882,-0.03810735532457809,0.00032619401999338653,-0.27166196497538225,0.04550275047160083,-0.05921380694998963,-0.19360674535200056,0.2510648084945568,-0.051626453160553934,-0.0033136570825474947,0.1173704687316398,0.0835647542317749,0.1229042115353337,0.3368341218488666,0.0185095508499227,0.08118988160479111,-0.020775504395112655,0.024870978471522205,0.12728754589013846
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]",0.2566044497570974,-0.007046295931227096,0.1431088173548981,0.011562154566317042,-0.010220508224650076,0.12757591095836598,0.04280322267060987,-0.1279924154889869,0.11934622723391787,0.009620343780861126,0.059508141529428654,0.031776510572420154,0.020312966611171143,-0.06491000043145968,0.2094670838478021,0.21162174325945432,0.21552100997376583,0.17287974391120373,0.18925841967631918,0.4243590198538379,0.36732829703695213,0.2816652974446254,0.22140742033069333,0.3383312853645759,0.17107736523558773,0.582030798742097,1.0,0.11704379562568486,0.05336390553895886,0.011598412468464468,0.05110808257372742,-0.016713328950916772,0.08317838756275789,-0.12600549360242486,0.31896276620929326,0.01515157003637776,0.02828687368484993,0.09970615421713874,0.11329469938485119,-0.0025860257712865776,0.1476914654042111,0.013648069159860509,0.04242874221343469,0.09501152032747094,0.05543733941132783,0.07263506192429257
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",-0.05734402288725955,-0.08331257896734418,-0.09348641918742889,-0.08391672766943228,-0.0915978654331469,-0.06276523394342375,-0.12757389644623537,0.0493360547190963,-0.032622495086989306,0.022192975854734114,-0.09929128869606485,0.001940772309482743,-0.059530780877925175,0.0407338838669821,-0.06787973521166185,-0.1240342039666226,-0.2698294911805088,0.05222753130768294,0.13689200917866862,-0.034633846503761556,-0.036847487698632074,-0.09813948062638707,0.24828243993698476,0.0642149574770929,0.4861268756107983,-0.04919820412694882,0.11704379562568486,1.0,-0.10328086224022673,0.06718937987229978,0.016947499712666663,0.09568861031432678,-0.06230588126179344,0.046716350837637984,0.6462274823545564,0.09119566061481037,0.09997826025987722,0.07504103754944116,0.12873575902820775,0.02243027248541089,0.0964109019181693,0.06801403549985444,0.02516862971827596,0.086895970493798,0.1020387860121988,0.07893727916188144
mean_cultural_closeness_subj,0.48028118290163774,0.8824822674855539,0.7821576758860106,0.8410757907417125,-0.25225683602079446,0.011185080945968037,0.06516642366598933,-0.0765600791269318,0.2343107613050559,0.3495034429768835,-0.046672774604318366,-0.02993783483944538,-0.021668769209553136,-0.06972257152377584,-0.217215659537759,-0.2518570563169853,-0.2566547320270535,-0.0024930381325151255,-0.09627605759741331,0.1519165327316282,0.026212430258770094,0.12274198409685769,0.030164029864164086,-0.017226709621466083,-0.024254337455133224,-0.03810735532457809,0.05336390553895886,-0.10328086224022673,1.0,0.35059903410197596,0.035676611180056425,-0.06261847486663989,0.029970607249027142,-0.21657463395936055,-0.03515660408327285,0.1923529248643595,0.1562889907328348,0.06391050583865913,-0.11144874003485931,0.05458955526352911,-0.00770201453650874,0.11861685544532337,-0.04786891951661066,0.013892446357509658,0.1576487100292638,0.04990739665872463
extraversion,0.22720295629509024,0.3354016389232688,0.17173146418624582,0.3622485113188507,-0.8611236391278536,0.02577906331821358,-0.05301869117719071,0.14518601061928887,0.2373180527076998,0.850239540113691,0.12928017725672988,0.06836293691712032,-0.2584673924051209,-0.12135779657187962,-0.041583390779140944,-0.023661586062877115,-0.05080417589954097,-0.019782903729503514,-0.014275533145594524,-0.08837425579200996,-0.051991081650150144,0.0865832735273314,-0.07945411812040909,-0.010654726750961137,-0.06126006790808972,0.00032619401999338653,0.011598412468464468,0.06718937987229978,0.35059903410197596,1.0,-0.0601653984223955,0.07183313509843933,-0.23207071690416564,-0.24644148920190218,-0.041632824291719585,0.15554454267480533,0.18172873551475624,0.15196756378713797,0.17854912725457747,0.2609013072467861,0.2219503670967596,0.2666001140904891,0.21092758988138025,0.2633944502070084,0.18765419790743915,0.29276372264739475
agreebleness,-0.12921914767618436,-0.02696446483596849,0.048994633717315716,0.07837784935117248,0.07632649965207894,0.8093416191314976,-0.17198742488596286,-0.11428571428571432,0.1129961193456603,-0.025770304977901833,-0.7465361171195939,0.06211510326008012,0.06801619522386787,-0.025686282737475096,0.05074142824923015,0.16987861280898198,0.10763642221482446,-0.07088713375769426,0.16356858228160961,0.09201294860972312,0.19007930065004605,0.17570045180925964,-0.11250515004121141,0.1072947510311709,-0.04380219141062228,-0.27166196497538225,0.05110808257372742,0.016947499712666663,0.035676611180056425,-0.0601653984223955,1.0,0.15724272550828777,0.1034486397878749,-0.1002056186005053,-0.05671056280658496,0.04995319081514064,0.041330673546965006,0.0048782809469141075,0.09063380641276765,-0.1923334811979266,-0.1724731358981959,-0.03791354975101922,-0.15002479953724476,0.08591452223865469,0.03664945128523453,-0.10206728315194775
coscientiousness,-0.09745484594132293,-0.032647737758636546,-0.14550937190979799,0.0129869459337927,-0.000608786288671016,0.15360443273779514,-0.8928682203936601,0.06027637811151026,0.035643975907846244,0.1244923735846395,-0.08754752409811639,0.7094446423913897,-0.09482946031924891,0.06560755206500286,0.101527671769165,0.2707672631281238,0.16065970170040778,-0.009924283690581829,0.0361405835543767,-0.07595892581259613,-0.04677176135885686,-0.1123091447034777,0.1915972156679464,0.23494209236277344,-0.019558116642955002,0.04550275047160083,-0.016713328950916772,0.09568861031432678,-0.06261847486663989,0.07183313509843933,0.15724272550828777,1.0,-0.08904891246215677,0.007740086460344645,0.13962182619361857,0.019473298515028874,0.06295445351149231,0.18949928682097983,0.14644982687294983,0.11242893129863736,0.19748864585845788,0.04785864000281415,0.1292701241655651,0.0032199904548278623,0.10530316193665211,0.12430741764969473
neuroticism,-0.18474632790331413,-0.10453952374291413,0.2735054526975879,-0.05999578223410799,0.25177006378168076,0.17059427677934452,0.1483708203509372,-0.8689685742181497,0.1602727331076635,-0.14354862290906564,0.02117825505964552,0.044595615635396685,0.8820125861816148,0.005282975736650384,-0.05048181073004768,-0.04031961885270981,0.08175932547723669,-0.135292672740366,-0.17094974941858931,0.08029805461241345,-0.061626015885833905,0.04220670595262112,0.025647145173797736,0.04425265528502112,0.15689135994531464,-0.05921380694998963,0.08317838756275789,-0.06230588126179344,0.029970607249027142,-0.23207071690416564,0.1034486397878749,-0.08904891246215677,1.0,-0.1198610582920477,0.053082457863449665,0.0375644016348576,0.07199754908783347,0.055434029434064565,0.017134592284110833,-0.05284152490320934,0.026226537658164985,-0.011464615057566829,0.08204905771756572,0.050018350797708354,0.06331265798613736,0.027315723323144133
openness,-0.11767219363620429,-0.21979984751408183,-0.20649389353913558,-0.11312817496746394,0.2014122289593956,-0.16882048165149757,-0.044283047772469504,0.12657551823221708,-0.8497803219437563,-0.22072120354626107,-0.024563218033265298,-0.05299739822611119,-0.08437001455471839,0.6547526468588168,-0.08259791359996531,-0.08071218296076181,-0.16906314122015262,0.09751773054048822,-0.13451736469012854,-0.12002454579899645,-0.2934668817451429,-0.2197296655282299,0.016709830792270015,-0.08293010768745493,-0.0373454674088631,-0.19360674535200056,-0.12600549360242486,0.046716350837637984,-0.21657463395936055,-0.24644148920190218,-0.1002056186005053,0.007740086460344645,-0.1198610582920477,1.0,-0.01888848114503056,-0.16597483913795544,-0.2485732070124518,-0.06159272615906603,-0.257135501359848,-0.18196639211374535,-0.3563295680751513,-0.16716263107024393,-0.18529116040041876,-0.22018293931684418,-0.18176144888290788,-0.2695579814240321
mean_trust_subj,0.18260843004761337,-0.06800739918615832,0.07849881299711832,-0.08741622452980502,-0.02035313479561289,-0.06746671944451324,-0.11277712044007122,-0.05554219938901646,0.007972950292560357,-0.09359199566553733,0.017903384747255915,0.11765710761791977,0.03785397969699315,-0.023950200307544037,-0.14578344289134307,-0.10585526880434026,-0.2752326749103066,0.05394383679760819,0.0004175289765139026,0.10269552564226757,-0.1306063815272779,-0.2588183364988031,0.8483987247235417,0.207835726140131,0.8907582670633905,0.2510648084945568,0.31896276620929326,0.6462274823545564,-0.03515660408327285,-0.041632824291719585,-0.05671056280658496,0.13962182619361857,0.053082457863449665,-0.01888848114503056,1.0,-0.0432365644313176,-0.0009303953379206145,0.05751462635862728,0.17091176196048094,-0.01713614624882471,0.09175480327500393,-0.051864061756568096,0.042997652364876446,0.07979657950983593,0.005614135185762845,0.03267340206725878
Which picture best describes the relationship between Pepper and your country? ,0.13931844698975945,0.18480305704499775,0.07547370501259064,0.21571619415024665,-0.15143257112840794,0.0440093195526905,-0.0837837338908115,-0.027474254948327347,0.068904405216527,0.11414139462406094,-0.033236247566525386,-0.09009750084562634,0.03805341095962254,-0.21210824780677595,0.1369914902173182,-0.06585857429777982,0.044480657192510105,-0.061642025796749766,0.15294241754602791,0.0192152563081796,0.05094359609305801,0.16895336526403662,-0.1300719356976266,0.2099411836413236,-0.07860499557828805,-0.051626453160553934,0.01515157003637776,0.09119566061481037,0.1923529248643595,0.15554454267480533,0.04995319081514064,0.019473298515028874,0.0375644016348576,-0.16597483913795544,-0.0432365644313176,1.0,0.8701972060580773,0.4311409229399432,0.22280531119661032,0.11284942479473328,0.13748184614589481,0.21843012122547603,0.24799046795786756,0.2590712816465357,0.8800948356549277,0.3275889428463064
Which picture best describes the relationship between Pepper and your national culture? ,0.07099373900753357,0.17285604459245596,0.04560105110364411,0.16367408421203009,-0.15501306702670262,0.07834265959428155,-0.10320279985040014,-0.062121254785741445,0.17696386318653348,0.15604312443268853,0.019999472243112503,-0.028882384701580496,0.06392396462401605,-0.21189073221810698,0.09964770221334147,-0.031600013993575184,0.14034807191726964,-0.15229420219323328,0.12125030915427623,0.0036749114460961517,-0.016684423705963035,0.15057269628179912,-0.0891245662826213,0.2523384328479481,-0.038488821933360416,-0.0033136570825474947,0.02828687368484993,0.09997826025987722,0.1562889907328348,0.18172873551475624,0.041330673546965006,0.06295445351149231,0.07199754908783347,-0.2485732070124518,-0.0009303953379206145,0.8701972060580773,1.0,0.5989292087272176,0.34365106952712315,0.23046765491491875,0.31657890800960364,0.36873392315915743,0.3443653455499572,0.3226059158295268,0.9454355001110145,0.470672256319581
Which picture best describes the relationship between Pepper and your own preferences? ,0.04191942585466655,0.08508022403230679,0.004340930898550104,0.06371663896221089,-0.21485758567883803,0.06769066579183783,-0.13583243083718252,-0.0790281513400087,0.10756989647437624,0.04224016869067448,0.06856654663155032,0.18665719364553907,0.01950996402344057,0.03886379781682331,0.1460317430948832,0.10946252144646229,0.119288789863979,0.06631311022463549,0.12275832153627138,0.1154705248700735,-0.066229700793722,0.14455799844366926,-0.010526148437732674,0.2518734696441142,0.006095910310128041,0.1173704687316398,0.09970615421713874,0.07504103754944116,0.06391050583865913,0.15196756378713797,0.0048782809469141075,0.18949928682097983,0.055434029434064565,-0.06159272615906603,0.05751462635862728,0.4311409229399432,0.5989292087272176,1.0,0.4739978434717057,0.410264693895386,0.47262001821634436,0.4760688865568342,0.46573107709364153,0.4313641559410732,0.782206402950134,0.5979028425117883
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.12807862694718616,-0.09372696436363324,-0.1545798473002256,-0.03480318506316506,-0.20594694589101345,0.02392793368445039,-0.02283476323354393,-0.08129577787327039,0.24500323412480707,0.09776745949646401,-0.1236516209245191,0.27280487841846535,-0.048120981042780196,-0.1303705523171482,0.068785634653883,0.03483708029058308,0.1723202682350641,0.15737101962309463,0.13037324037345177,0.11124927509669827,0.1253417296569203,0.1718508246084296,0.06461347891609658,0.04862892831667958,0.19524300875426354,0.0835647542317749,0.11329469938485119,0.12873575902820775,-0.11144874003485931,0.17854912725457747,0.09063380641276765,0.14644982687294983,0.017134592284110833,-0.257135501359848,0.17091176196048094,0.22280531119661032,0.34365106952712315,0.4739978434717057,1.0,0.727878719285046,0.6187923282556635,0.7773559592152649,0.6922271306808027,0.8601820078591259,0.4005048441244274,0.8549673929924213
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.14104524162872575,0.11223222165834953,-0.012509733360235155,0.02353925601917025,-0.2242264484172175,-0.21563926601287353,-0.02334645754217672,0.0009779668535487773,0.1407474952348833,0.22228608593471846,0.0756424954321754,0.20032849765819383,-0.08939963347855093,-0.13905070542009526,0.11131805891387779,-0.03471994359981353,0.04957017630657467,0.22373817800710089,0.05357490159828685,0.19351906175851982,0.15677200261134958,0.17052260001095082,-0.09473710276981455,0.04016390370484866,0.011428612663342686,0.1229042115353337,-0.0025860257712865776,0.02243027248541089,0.05458955526352911,0.2609013072467861,-0.1923334811979266,0.11242893129863736,-0.05284152490320934,-0.18196639211374535,-0.01713614624882471,0.11284942479473328,0.23046765491491875,0.410264693895386,0.727878719285046,1.0,0.7444635108358876,0.6963285012900065,0.647343252623177,0.6468394893454331,0.2907107863926266,0.8627257539690469
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.18582922160942708,0.08541318784576575,-0.09680075369988196,-0.027891747355238757,-0.13147452597810272,-0.14306896283661605,-0.08128394961929501,-0.10037773027629604,0.33576326079241225,0.2504752203329673,0.124816053032144,0.2888592547488801,-0.05074893935963572,-0.1860455255290909,0.19483519279772946,0.033640386913635564,0.13258222739990083,0.20391312193791128,0.05083937805567401,0.20930703201226974,0.1460388766040493,0.0635873099465938,-0.011371472212230851,0.07267830400540361,0.08088252514169315,0.3368341218488666,0.1476914654042111,0.0964109019181693,-0.00770201453650874,0.2219503670967596,-0.1724731358981959,0.19748864585845788,0.026226537658164985,-0.3563295680751513,0.09175480327500393,0.13748184614589481,0.31657890800960364,0.47262001821634436,0.6187923282556635,0.7444635108358876,1.0,0.5699010246192782,0.6149412579706867,0.5722326731814261,0.3571595128654935,0.8225250908780506
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.23624821750501185,0.16002693491012654,-0.02001479583457114,0.14257205455636993,-0.2916455739164524,-0.11452203833058648,0.056772415903501044,-0.05380113250382718,0.17526431422909317,0.16240638165093504,-0.06666791720160116,0.1896795860827235,-0.07082926569440016,-0.061827507702855236,-0.006323147051866234,0.0014934959393315703,0.1778273874053954,0.2141579194135921,0.18355424463076697,0.13572994995732482,0.05327979262450072,0.27783705203199427,-0.13951948359573577,0.0012694233671965926,-0.05134581323860657,0.0185095508499227,0.013648069159860509,0.06801403549985444,0.11861685544532337,0.2666001140904891,-0.03791354975101922,0.04785864000281415,-0.011464615057566829,-0.16716263107024393,-0.051864061756568096,0.21843012122547603,0.36873392315915743,0.4760688865568342,0.7773559592152649,0.6963285012900065,0.5699010246192782,1.0,0.6446369061294279,0.7679346852409858,0.4091778454341627,0.855347537934504
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.19190257769659932,0.01647556015797347,-0.09607907061865906,-0.05310345029644528,-0.26613084079420707,-0.1201577505210003,-0.02806785588035814,-0.1472970759092949,0.2104931992429888,0.09185117918925863,0.1134303138500981,0.2284205624914259,5.771477422305106e-18,-0.04527282114096813,0.12617713571750955,0.04230878272561166,0.10089246525006669,0.04986665775661515,0.12423736071084354,0.004880281272223814,-0.04781227852297486,0.06989241493523204,0.037251688304639846,0.05666597639657063,0.006312165337865499,0.08118988160479111,0.04242874221343469,0.02516862971827596,-0.04786891951661066,0.21092758988138025,-0.15002479953724476,0.1292701241655651,0.08204905771756572,-0.18529116040041876,0.042997652364876446,0.24799046795786756,0.3443653455499572,0.46573107709364153,0.6922271306808027,0.647343252623177,0.6149412579706867,0.6446369061294279,1.0,0.7232124489085434,0.4071488113774153,0.8443525978136945
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2027769878557332,0.031247226928546055,-0.07734146441495988,0.07363964756437623,-0.29331491745167027,-0.02631573653208832,0.08699784891873415,-0.11233554735720876,0.18613506956077366,0.15509413976244504,-0.17271843788943614,0.14293813542734043,-0.02146415653869173,-0.1455591642949115,0.09914068483386362,0.012991564230820698,0.16806462467339603,0.15474778519709714,0.16376953267894015,0.12369777761154595,0.09103313551527652,0.19414806957225306,-0.011741494657806894,-0.014053976973459942,0.11398606780004682,-0.020775504395112655,0.09501152032747094,0.086895970493798,0.013892446357509658,0.2633944502070084,0.08591452223865469,0.0032199904548278623,0.050018350797708354,-0.22018293931684418,0.07979657950983593,0.2590712816465357,0.3226059158295268,0.4313641559410732,0.8601820078591259,0.6468394893454331,0.5722326731814261,0.7679346852409858,0.7232124489085434,1.0,0.38969027771429077,0.8570682084287192
mean_cultural_closeness,0.0964383301967852,0.16932920524163708,0.04778925212793219,0.1692840584434666,-0.20047859591124853,0.07296379579387903,-0.12416461608608138,-0.06492188513384406,0.1354949503380783,0.11928911193245673,0.021692823057525137,0.02753243147481268,0.04641058878304164,-0.1461982407860773,0.14707319020586176,0.005610744708918901,0.1168447923299608,-0.05548975318333415,0.15227919935117856,0.053785270895567616,-0.012772185830209073,0.1780327055503935,-0.08755247895605395,0.2742109367773185,-0.04220658872090383,0.024870978471522205,0.05543733941132783,0.1020387860121988,0.1576487100292638,0.18765419790743915,0.03664945128523453,0.10530316193665211,0.06331265798613736,-0.18176144888290788,0.005614135185762845,0.8800948356549277,0.9454355001110145,0.782206402950134,0.4005048441244274,0.2907107863926266,0.3571595128654935,0.4091778454341627,0.4071488113774153,0.38969027771429077,1.0,0.5370698966390111
mean_competence,0.2212080815707281,0.11249223958816056,-0.05946096252622551,0.055780490111822956,-0.2878332691664598,-0.12889253119113459,-0.016940129168630205,-0.09728804299439704,0.2489089057210738,0.21192680872113365,0.0237643576684799,0.23538030670259366,-0.045944928827038066,-0.14804042000311324,0.13671020971557654,0.012341714833115087,0.15152513951899774,0.18012361661411908,0.14334522984571033,0.15649660557992087,0.08905008842173193,0.19190466883335358,-0.06058640922200012,0.07221272025733277,0.029907805488734753,0.12728754589013846,0.07263506192429257,0.07893727916188144,0.04990739665872463,0.29276372264739475,-0.10206728315194775,0.12430741764969473,0.027315723323144133,-0.2695579814240321,0.03267340206725878,0.3275889428463064,0.470672256319581,0.5979028425117883,0.8549673929924213,0.8627257539690469,0.8225250908780506,0.855347537934504,0.8443525978136945,0.8570682084287192,0.5370698966390111,1.0
