,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",0.07364920335109121,-0.0772162078076929,0.16699848304510387,-0.11409720333885741,0.01368188306726598,0.15553522718858057,-0.2657228410214012,-0.03743901950874899,0.10288005051184294,-0.0043926534346007216,-0.002278350981339316,0.07911418759969958,0.039998049292044986,-0.007830477493128676,0.35353127141003826,0.37981802236308754,0.33055993149023577,0.2364531934670952,0.221757377240319,0.24694102624072825,0.35453034673871997,0.3809705259733649,0.10757942577320745,1.0,0.016270816055689044,0.3684338068271325,0.3383312853645759,0.0642149574770929,-0.017226709621466083,-0.010654726750961137,0.1072947510311709,0.23494209236277344,0.04425265528502112,-0.08293010768745493,0.207835726140131,0.2591523124509764,0.24237261082799177,0.28030984520170993,0.021976188351102894,0.1407099710033661,0.04851585880919156,0.008014113162853132,0.07476503177843728,0.12549134856114696,0.29207934187868495,0.12982259785844188
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.11263206882465139,-0.05291339872134781,0.08818923619156348,-0.08577162129020949,-0.011749433869509593,-0.060191035456898,0.0745640317086085,-0.15901021938497595,0.04139066167682785,-0.11887143018969007,0.0046739885648303696,0.07548969637831397,0.11678692936695008,-0.010607765040958273,-0.2571762849096988,-0.17314035982168888,-0.3598060537113559,-0.0037556150686307594,-0.15362087662031262,0.09398279249618474,-0.146759918680462,-0.29502791887232765,0.7083208817319916,0.016270816055689044,1.0,0.16344821651082378,0.17107736523558773,0.4861268756107983,-0.024254337455133224,-0.06126006790808972,-0.04380219141062228,-0.019558116642955002,0.15689135994531464,-0.0373454674088631,0.8907582670633905,-0.03205674555502095,-0.03776163427306657,0.03639442870089933,0.0022731268661193432,0.05082924977252298,0.03233554044207574,-0.05338418836345313,-0.08311063309168958,0.053125602098512796,-0.011663652240825504,6.630265602567633e-05
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]",0.23860495696236697,-0.001783531704797966,0.051675874102502184,-0.1471645983530427,0.004938772904106283,-0.21852529526683626,0.008264541915531207,-0.01181138978153832,0.23606873293943245,0.005681818181818184,0.20432574937512776,0.10879990542536813,-0.11247121105448354,-0.024177904812258354,0.25249776919840605,0.27358225547203346,0.27507082319795206,0.24708442662615354,0.16706756987602536,0.42391269020373445,0.35308577862966456,0.12347835800613789,0.19958748666979306,0.3684338068271325,0.16344821651082378,1.0,0.582030798742097,-0.04919820412694882,-0.03810735532457809,0.00032619401999338653,-0.27166196497538225,0.04550275047160083,-0.05921380694998963,-0.19360674535200056,0.2510648084945568,0.10037041426826139,0.06540321057314147,0.09871172012500283,-0.07739462661709232,0.07226116339671475,0.06304358117616433,-0.006634311155428483,0.015646263334854794,-0.05354913036918416,0.09869940089206818,0.035804663390909944
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]",0.2566044497570974,-0.007046295931227096,0.1431088173548981,0.011562154566317042,-0.010220508224650076,0.12757591095836598,0.04280322267060987,-0.1279924154889869,0.11934622723391787,0.009620343780861126,0.059508141529428654,0.031776510572420154,0.020312966611171143,-0.06491000043145968,0.2094670838478021,0.21162174325945432,0.21552100997376583,0.17287974391120373,0.18925841967631918,0.4243590198538379,0.36732829703695213,0.2816652974446254,0.22140742033069333,0.3383312853645759,0.17107736523558773,0.582030798742097,1.0,0.11704379562568486,0.05336390553895886,0.011598412468464468,0.05110808257372742,-0.016713328950916772,0.08317838756275789,-0.12600549360242486,0.31896276620929326,0.13111365767322164,0.12621201774077784,0.10392478036414905,0.015459127954919764,0.09001167074115125,0.14510024554591017,-0.028082715788346237,0.07534234874206604,0.1485953409391948,0.13451798490163194,0.11499541252111271
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",-0.05734402288725955,-0.08331257896734418,-0.09348641918742889,-0.08391672766943228,-0.0915978654331469,-0.06276523394342375,-0.12757389644623537,0.0493360547190963,-0.032622495086989306,0.022192975854734114,-0.09929128869606485,0.001940772309482743,-0.059530780877925175,0.0407338838669821,-0.06787973521166185,-0.1240342039666226,-0.2698294911805088,0.05222753130768294,0.13689200917866862,-0.034633846503761556,-0.036847487698632074,-0.09813948062638707,0.24828243993698476,0.0642149574770929,0.4861268756107983,-0.04919820412694882,0.11704379562568486,1.0,-0.10328086224022673,0.06718937987229978,0.016947499712666663,0.09568861031432678,-0.06230588126179344,0.046716350837637984,0.6462274823545564,-0.03284232861613342,-0.010052419336517932,-0.07475228173951229,-0.1282625902190054,-0.13530111057352653,-0.08640046746938054,-0.017187445176968127,-0.18129789579847658,-0.030032587122145203,-0.04440867829785436,-0.10258634129732666
mean_cultural_closeness_subj,0.48028118290163774,0.8824822674855539,0.7821576758860106,0.8410757907417125,-0.25225683602079446,0.011185080945968037,0.06516642366598933,-0.0765600791269318,0.2343107613050559,0.3495034429768835,-0.046672774604318366,-0.02993783483944538,-0.021668769209553136,-0.06972257152377584,-0.217215659537759,-0.2518570563169853,-0.2566547320270535,-0.0024930381325151255,-0.09627605759741331,0.1519165327316282,0.026212430258770094,0.12274198409685769,0.030164029864164086,-0.017226709621466083,-0.024254337455133224,-0.03810735532457809,0.05336390553895886,-0.10328086224022673,1.0,0.35059903410197596,0.035676611180056425,-0.06261847486663989,0.029970607249027142,-0.21657463395936055,-0.03515660408327285,0.0831937366573202,0.10381156897920063,-0.028049480401125114,-0.10265084985791091,-0.13040391159643397,-0.10628469773129234,-0.04738978725318335,-0.007962716750996785,-0.006323103399492269,0.058013341689236,-0.056281862974469625
extraversion,0.22720295629509024,0.3354016389232688,0.17173146418624582,0.3622485113188507,-0.8611236391278536,0.02577906331821358,-0.05301869117719071,0.14518601061928887,0.2373180527076998,0.850239540113691,0.12928017725672988,0.06836293691712032,-0.2584673924051209,-0.12135779657187962,-0.041583390779140944,-0.023661586062877115,-0.05080417589954097,-0.019782903729503514,-0.014275533145594524,-0.08837425579200996,-0.051991081650150144,0.0865832735273314,-0.07945411812040909,-0.010654726750961137,-0.06126006790808972,0.00032619401999338653,0.011598412468464468,0.06718937987229978,0.35059903410197596,1.0,-0.0601653984223955,0.07183313509843933,-0.23207071690416564,-0.24644148920190218,-0.041632824291719585,0.05664270830195357,0.037740214647010786,0.061505373782245215,0.21048276587464648,0.20931023387132824,0.1904395359855552,0.16481577117150126,0.1605112649395913,0.12440785694785704,0.058243180559016505,0.19074269912706315
agreebleness,-0.12921914767618436,-0.02696446483596849,0.048994633717315716,0.07837784935117248,0.07632649965207894,0.8093416191314976,-0.17198742488596286,-0.11428571428571432,0.1129961193456603,-0.025770304977901833,-0.7465361171195939,0.06211510326008012,0.06801619522386787,-0.025686282737475096,0.05074142824923015,0.16987861280898198,0.10763642221482446,-0.07088713375769426,0.16356858228160961,0.09201294860972312,0.19007930065004605,0.17570045180925964,-0.11250515004121141,0.1072947510311709,-0.04380219141062228,-0.27166196497538225,0.05110808257372742,0.016947499712666663,0.035676611180056425,-0.0601653984223955,1.0,0.15724272550828777,0.1034486397878749,-0.1002056186005053,-0.05671056280658496,0.03304142483337973,0.021315526721580973,-0.05165933992183536,-0.006741298266387756,-0.09336665362468641,-0.107554964187567,0.07522601758922245,-0.04227689027893179,0.10890869423477585,-2.960915659400513e-17,-0.015144558245845558
coscientiousness,-0.09745484594132293,-0.032647737758636546,-0.14550937190979799,0.0129869459337927,-0.000608786288671016,0.15360443273779514,-0.8928682203936601,0.06027637811151026,0.035643975907846244,0.1244923735846395,-0.08754752409811639,0.7094446423913897,-0.09482946031924891,0.06560755206500286,0.101527671769165,0.2707672631281238,0.16065970170040778,-0.009924283690581829,0.0361405835543767,-0.07595892581259613,-0.04677176135885686,-0.1123091447034777,0.1915972156679464,0.23494209236277344,-0.019558116642955002,0.04550275047160083,-0.016713328950916772,0.09568861031432678,-0.06261847486663989,0.07183313509843933,0.15724272550828777,1.0,-0.08904891246215677,0.007740086460344645,0.13962182619361857,0.1584955438459975,0.09754101202795236,0.07686817246507767,-0.011660221241582055,0.016598363270785836,0.07074264449761176,0.11500167811673069,0.10507112041740943,0.03872091175024658,0.12328568459860297,0.0921583663814651
neuroticism,-0.18474632790331413,-0.10453952374291413,0.2735054526975879,-0.05999578223410799,0.25177006378168076,0.17059427677934452,0.1483708203509372,-0.8689685742181497,0.1602727331076635,-0.14354862290906564,0.02117825505964552,0.044595615635396685,0.8820125861816148,0.005282975736650384,-0.05048181073004768,-0.04031961885270981,0.08175932547723669,-0.135292672740366,-0.17094974941858931,0.08029805461241345,-0.061626015885833905,0.04220670595262112,0.025647145173797736,0.04425265528502112,0.15689135994531464,-0.05921380694998963,0.08317838756275789,-0.06230588126179344,0.029970607249027142,-0.23207071690416564,0.1034486397878749,-0.08904891246215677,1.0,-0.1198610582920477,0.053082457863449665,0.13824276954028775,0.07203203335984842,0.11510344347930244,0.11973446151467357,0.01994538718693636,0.005260518792503992,0.07710195080605994,0.1520627716003968,0.068288990275087,0.12117032863445908,0.08531750396088367
openness,-0.11767219363620429,-0.21979984751408183,-0.20649389353913558,-0.11312817496746394,0.2014122289593956,-0.16882048165149757,-0.044283047772469504,0.12657551823221708,-0.8497803219437563,-0.22072120354626107,-0.024563218033265298,-0.05299739822611119,-0.08437001455471839,0.6547526468588168,-0.08259791359996531,-0.08071218296076181,-0.16906314122015262,0.09751773054048822,-0.13451736469012854,-0.12002454579899645,-0.2934668817451429,-0.2197296655282299,0.016709830792270015,-0.08293010768745493,-0.0373454674088631,-0.19360674535200056,-0.12600549360242486,0.046716350837637984,-0.21657463395936055,-0.24644148920190218,-0.1002056186005053,0.007740086460344645,-0.1198610582920477,1.0,-0.01888848114503056,-0.1474625247699235,0.037772333776474876,-0.010171478678885296,-0.05887654919219193,-0.13133743616977842,-0.10536879442784862,-0.11997432922736156,-0.17748210666069514,-0.1613963340538282,-0.043091553382289795,-0.15407111482960698
mean_trust_subj,0.18260843004761337,-0.06800739918615832,0.07849881299711832,-0.08741622452980502,-0.02035313479561289,-0.06746671944451324,-0.11277712044007122,-0.05554219938901646,0.007972950292560357,-0.09359199566553733,0.017903384747255915,0.11765710761791977,0.03785397969699315,-0.023950200307544037,-0.14578344289134307,-0.10585526880434026,-0.2752326749103066,0.05394383679760819,0.0004175289765139026,0.10269552564226757,-0.1306063815272779,-0.2588183364988031,0.8483987247235417,0.207835726140131,0.8907582670633905,0.2510648084945568,0.31896276620929326,0.6462274823545564,-0.03515660408327285,-0.041632824291719585,-0.05671056280658496,0.13962182619361857,0.053082457863449665,-0.01888848114503056,1.0,-0.0006799652232078433,-0.0052066551498114256,0.020817243687381717,-0.07613872657196029,-0.013693265817574761,-0.02299680563166152,-0.11879229496489402,-0.12297322439722405,0.00629818248031738,0.005827869712824152,-0.055298096259258
Which picture best describes the relationship between Pepper and your country? ,0.06346395117273045,0.08611142016945154,0.09564679718272585,0.025903346269752756,-0.0037524462836866627,0.04384448751272888,-0.23613016436019835,-0.15957784438047137,0.06506567326605073,0.09477792784275718,-0.005292454222052791,-0.03563074608877873,0.08436725885808623,-0.1829347811664708,0.20831623624208656,0.03340702755759338,0.23503774975903557,-0.17622747559872956,0.061744674109391266,0.1317186642154574,0.10756367956919928,0.18964284687378657,-0.027898680486318016,0.2591523124509764,-0.03205674555502095,0.10037041426826139,0.13111365767322164,-0.03284232861613342,0.0831937366573202,0.05664270830195357,0.03304142483337973,0.1584955438459975,0.13824276954028775,-0.1474625247699235,-0.0006799652232078433,1.0,0.7909208066166087,0.6163939530059808,0.4825088867323267,0.4123372668409663,0.3154454438162112,0.5017792496620156,0.4984650711531603,0.46901491097150166,0.8939852625295386,0.6027594338911717
Which picture best describes the relationship between Pepper and your national culture? ,0.13853482063424208,0.0704530206094465,0.10019453321572723,0.09397641126193013,0.010233213936492814,0.05668541529077729,-0.13900868931969432,-0.03505219949771085,-0.07712651600195256,0.0763334150619573,0.028758430389488727,-0.012052360942794426,0.08975879245888473,-0.03983300590886372,0.13138824713412436,0.01910236185963476,0.14081142483022052,-0.02801970876625667,0.10415561256713386,0.11576539069523455,0.0993312348035157,0.19698436454510673,-0.04329837561214869,0.24237261082799177,-0.03776163427306657,0.06540321057314147,0.12621201774077784,-0.010052419336517932,0.10381156897920063,0.037740214647010786,0.021315526721580973,0.09754101202795236,0.07203203335984842,0.037772333776474876,-0.0052066551498114256,0.7909208066166087,1.0,0.6843962501740187,0.6414514593689308,0.38962442544569437,0.3990143338091468,0.5204784406053155,0.5226026748168188,0.5738834095896675,0.9226989880427253,0.6529106957975169
Which picture best describes the relationship between Pepper and your own preferences? ,0.09691656824784543,-0.029468979220947433,0.020005021356240132,-0.05810748257973606,-0.07680232663372276,0.03539857688059654,-0.057645449915845554,-0.1469421224443315,-0.04340803456086999,0.02761166996503575,0.12602857735562983,0.07172978876079752,0.05684340074357916,-0.08129470252937991,0.24958270979542505,0.17331178702703617,0.2657771546224299,0.09264173370272526,0.04241002618762904,0.0686005018945113,0.04097611190545948,0.24178972279146574,-0.018395150376285616,0.28030984520170993,0.03639442870089933,0.09871172012500283,0.10392478036414905,-0.07475228173951229,-0.028049480401125114,0.061505373782245215,-0.05165933992183536,0.07686817246507767,0.11510344347930244,-0.010171478678885296,0.020817243687381717,0.6163939530059808,0.6843962501740187,1.0,0.60920711530538,0.4031427417731021,0.4151453847067169,0.49005493381670967,0.47497873907732796,0.6050353102823858,0.863360873710963,0.6411293627902187
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.07491501419436596,-0.09684998642812472,-0.09062373200508685,-0.06913104753465993,-0.20912683102525398,0.01640339189961446,0.03638790460949877,-0.1363668335029283,-0.009586783424926167,0.15009866980284556,0.029795261843298063,0.03238228453276388,0.07483004930046831,-0.12403504725374218,0.13612520479991277,0.07926792250681103,0.25172043711237446,0.008903497074532508,0.0747131417485697,0.015920692760997304,0.0187833612236739,0.1905482571969348,-0.08554046960380968,0.021976188351102894,0.0022731268661193432,-0.07739462661709232,0.015459127954919764,-0.1282625902190054,-0.10265084985791091,0.21048276587464648,-0.006741298266387756,-0.011660221241582055,0.11973446151467357,-0.05887654919219193,-0.07613872657196029,0.4825088867323267,0.6414514593689308,0.60920711530538,1.0,0.667774176350601,0.6800709990296013,0.7464821443272924,0.6331910756241093,0.7894903381955036,0.6484467285685447,0.8498965480046551
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10970224529107105,-0.1258687106449268,-0.05560224602249339,-0.14132483634505108,-0.20499355818923187,-0.1263536368840437,-0.038112197889819316,-0.07469332289974921,0.011958690839262499,0.15233590873860908,0.012168089932830086,-0.024677127783145132,-0.037028983835195886,-0.22887713475751933,0.26231370078408706,0.2872468610693368,0.2608200360110538,-0.012217101555362434,0.026937329093894506,0.11166255290087738,0.16540412200382376,0.25038098820372645,-0.036771375388749555,0.1407099710033661,0.05082924977252298,0.07226116339671475,0.09001167074115125,-0.13530111057352653,-0.13040391159643397,0.20931023387132824,-0.09336665362468641,0.016598363270785836,0.01994538718693636,-0.13133743616977842,-0.013693265817574761,0.4123372668409663,0.38962442544569437,0.4031427417731021,0.667774176350601,1.0,0.7711578420740881,0.6136358943066399,0.5370975296377694,0.581796947646646,0.44970912201389973,0.8204427400373792
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.23517646623122135,-0.08503369444137186,-0.12034779528795654,-0.0641320000094658,-0.17574679320564432,-0.14971112294686395,-0.08882584906649436,-0.07729966531854407,0.0272611653497568,0.1497482228438,0.009308808196416437,0.010026210758783008,-0.06461412085545815,-0.158290401714885,0.29100022771118517,0.1224286099484004,0.27934988618381196,0.036447696926900995,-0.0667322905011485,0.04342994683723528,0.07351509544077245,0.12273743905601682,-0.05528271918248008,0.04851585880919156,0.03233554044207574,0.06304358117616433,0.14510024554591017,-0.08640046746938054,-0.10628469773129234,0.1904395359855552,-0.107554964187567,0.07074264449761176,0.005260518792503992,-0.10536879442784862,-0.02299680563166152,0.3154454438162112,0.3990143338091468,0.4151453847067169,0.6800709990296013,0.7711578420740881,1.0,0.5464119679250137,0.6068207896860605,0.6671508131010712,0.4228314958139041,0.8397823380490902
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.045362995421113876,-0.03786401371264473,-0.07995582158678823,-0.0035503117692281005,-0.13280891034985953,-0.014727769438801903,-0.07224598557609441,-0.17251833367128347,0.10062082258059929,0.14957356059511398,-0.14181249337324103,0.12921956722091493,-0.03247327532230705,-0.08046198598425466,0.1458182048726184,0.18150298094053854,0.3778627715694235,-1.881965909120774e-17,0.2119203337433824,0.13817899204470827,0.09749515470815598,0.2968373002070882,-0.22007878822114302,0.008014113162853132,-0.05338418836345313,-0.006634311155428483,-0.028082715788346237,-0.017187445176968127,-0.04738978725318335,0.16481577117150126,0.07522601758922245,0.11500167811673069,0.07710195080605994,-0.11997432922736156,-0.11879229496489402,0.5017792496620156,0.5204784406053155,0.49005493381670967,0.7464821443272924,0.6136358943066399,0.5464119679250137,1.0,0.5611501646315539,0.7673650408190237,0.564352479348118,0.8265109568979234
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.06919779389107956,-0.017631593556112102,0.02582644687774768,-0.02486960293169972,-0.15124091831116512,-0.0656246323654718,-0.06471480360882,-0.19286314708198368,0.11736967771084655,0.12299112996682786,-0.00401840537032039,0.12008429299786635,0.07629695084150706,-0.16417127131976067,0.18451958109975977,0.03497292265825188,0.18588238696261922,-0.09164166745747462,-0.0482406404631412,0.014119336688747965,0.10560633150137579,0.2154139929698653,-0.09344109238218759,0.07476503177843728,-0.08311063309168958,0.015646263334854794,0.07534234874206604,-0.18129789579847658,-0.007962716750996785,0.1605112649395913,-0.04227689027893179,0.10507112041740943,0.1520627716003968,-0.17748210666069514,-0.12297322439722405,0.4984650711531603,0.5226026748168188,0.47497873907732796,0.6331910756241093,0.5370975296377694,0.6068207896860605,0.5611501646315539,1.0,0.6817654652770443,0.5581418002889795,0.8049224827744522
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.13890429085928596,-0.075095453009287,0.022941613463278544,0.049534799367024464,-0.1582436160287561,0.07868447801681994,-0.012376776975473503,-0.10177662045302942,0.09192640612076973,0.0528536871176363,-0.09202053617104992,0.06220758015762903,0.019823403846154664,-0.17052124887933773,0.14005273548022423,0.12318036425237865,0.33509683772421617,0.06327923737314627,0.24523853790614372,0.13077565964446938,0.09804453156450013,0.29145358306993185,-0.06665356754272415,0.12549134856114696,0.053125602098512796,-0.05354913036918416,0.1485953409391948,-0.030032587122145203,-0.006323103399492269,0.12440785694785704,0.10890869423477585,0.03872091175024658,0.068288990275087,-0.1613963340538282,0.00629818248031738,0.46901491097150166,0.5738834095896675,0.6050353102823858,0.7894903381955036,0.581796947646646,0.6671508131010712,0.7673650408190237,0.6817654652770443,1.0,0.6167375365900412,0.8825370221254417
mean_cultural_closeness,0.1119785021911709,0.04606601383160126,0.07966963040398013,0.022066350268394583,-0.02711447422824308,0.050637992751188354,-0.15941334707194113,-0.1273339461785499,-0.022006406379688696,0.0733765242995578,0.05736342485375429,0.010252875649584946,0.08588597454056525,-0.11227429427620947,0.22044142693947344,0.08595051149952351,0.23985098188019718,-0.03845101422591055,0.07752901944358619,0.11723152153781399,0.0917295123734481,0.2351845243028568,-0.03333008208013469,0.29207934187868495,-0.011663652240825504,0.09869940089206818,0.13451798490163194,-0.04440867829785436,0.058013341689236,0.058243180559016505,-2.960915659400513e-17,0.12328568459860297,0.12117032863445908,-0.043091553382289795,0.005827869712824152,0.8939852625295386,0.9226989880427253,0.863360873710963,0.6484467285685447,0.44970912201389973,0.4228314958139041,0.564352479348118,0.5581418002889795,0.6167375365900412,1.0,0.7084649917758257
mean_competence,0.14846503005536765,-0.06681291374978071,-0.03388819452456344,-0.03691594529716636,-0.1803524210892515,-0.053730709271104994,-0.08401621601814338,-0.14964460796435503,0.0694414944967743,0.1455075923471799,-0.035675899528462035,0.06267228746361087,0.0033519204789062454,-0.1890398064094731,0.25490151814435974,0.1732913913018397,0.34389230222391654,-0.005195208843961943,0.08757884352076291,0.11082892041910769,0.12871121785883308,0.2845026618531881,-0.10395638189643802,0.12982259785844188,6.630265602567633e-05,0.035804663390909944,0.11499541252111271,-0.10258634129732666,-0.056281862974469625,0.19074269912706315,-0.015144558245845558,0.0921583663814651,0.08531750396088367,-0.15407111482960698,-0.055298096259258,0.6027594338911717,0.6529106957975169,0.6411293627902187,0.8498965480046551,0.8204427400373792,0.8397823380490902,0.8265109568979234,0.8049224827744522,0.8825370221254417,0.7084649917758257,1.0
