,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,P,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
54,1,e979e6ff-54dd-4c1d-b148-64480ed585cf,-0.335692081314869,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,0.5873352420612646,0.0,-0.018784518919133696,0.08898624633166119,-0.864371867131687,-0.8828931800489397,-0.9128709291752767,0.4086695143912976,0.8791576221375961,-0.017681814190623764,-0.25056649489300825,-0.6831204683173335,1.5425475813284042,-0.0956729746469881,0.7357148541413416,1.6544470743880624,1.8966605733636683,1.4952317345390698,0.1048530658936423,-0.10331813520548984,-0.9195786620698222,0.43217802345183504,0.10855466370894677,0.1513889544469191,1.6532216870241927,F,-0.4332655167629675,-0.4526380962141337,-1.3861754780754054,-1.6854650307178018,-1.5024822994146936,-0.9864995326072515,-1.6474300397736037,-0.15351503857917845,-1.254293744362181,-0.8668230622667312,-1.3107397616535506
55,1,e979e6ff-54dd-4c1d-b148-64480ed585cf,-0.335692081314869,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,0.5873352420612646,0.0,-0.018784518919133696,0.08898624633166119,-0.864371867131687,-0.8828931800489397,-0.9128709291752767,0.4086695143912976,0.8791576221375961,-0.017681814190623764,-0.25056649489300825,-0.6831204683173335,1.5425475813284042,-0.0956729746469881,0.7357148541413416,1.6544470743880624,1.8966605733636683,1.4952317345390698,0.1048530658936423,-0.10331813520548984,-0.9195786620698222,0.43217802345183504,0.10855466370894677,0.1513889544469191,1.6532216870241927,B,-1.0996169127971518,-1.12742985928183,-1.3861754780754054,0.38306023425404573,-0.04788788205305817,-1.4519740693520322,-1.6474300397736037,-0.15351503857917845,-1.7700185834146516,-1.3653745513337505,-1.275263067280437
56,1,e979e6ff-54dd-4c1d-b148-64480ed585cf,-0.335692081314869,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,0.5873352420612646,0.0,-0.018784518919133696,0.08898624633166119,-0.864371867131687,-0.8828931800489397,-0.9128709291752767,0.4086695143912976,0.8791576221375961,-0.017681814190623764,-0.25056649489300825,-0.6831204683173335,1.5425475813284042,-0.0956729746469881,0.7357148541413416,1.6544470743880624,1.8966605733636683,1.4952317345390698,0.1048530658936423,-0.10331813520548984,-0.9195786620698222,0.43217802345183504,0.10855466370894677,0.1513889544469191,1.6532216870241927,A,-0.4332655167629675,-0.4526380962141337,-0.743349826983185,0.38306023425404573,0.9218417295213654,0.8753986143718715,-0.10968804362129005,0.37189558641716447,-0.22284406625724038,-0.6175473177332216,0.32118817950966905
57,1,873bbe79-2354-4c1d-ae4e-f787e61a1956,0.9002651271626038,0.7316069392444281,0.6725981111602032,-2.35956936061807,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,0.653977627908538,0.26355339185051796,-1.625416135006755,0.0,-1.5403305513689562,0.08898624633166119,0.4202909078713706,0.5057349283775479,0.18257418583505533,0.9513290335010527,0.37410962644153,-1.4499087636311685,-0.8848129350909331,-0.17548048727417778,-0.9925958349417551,0.5501196042201811,-0.6501666152876971,-1.6791403143043024,-1.7040309838814212,-0.6202926409659895,0.9267658082212313,1.5704356551234457,1.7406310389178778,0.43217802345183504,-0.7707381123335221,-0.4325398698483402,-1.033251067066966,F,0.899437275305401,0.2221536668535624,1.1851271262934764,0.38306023425404573,-0.04788788205305817,-0.05555045911768999,-0.10968804362129005,-1.2043362885718643,0.29288077279523,0.8781071494678364,-0.1045321529676923
58,1,873bbe79-2354-4c1d-ae4e-f787e61a1956,0.9002651271626038,0.7316069392444281,0.6725981111602032,-2.35956936061807,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,0.653977627908538,0.26355339185051796,-1.625416135006755,0.0,-1.5403305513689562,0.08898624633166119,0.4202909078713706,0.5057349283775479,0.18257418583505533,0.9513290335010527,0.37410962644153,-1.4499087636311685,-0.8848129350909331,-0.17548048727417778,-0.9925958349417551,0.5501196042201811,-0.6501666152876971,-1.6791403143043024,-1.7040309838814212,-0.6202926409659895,0.9267658082212313,1.5704356551234457,1.7406310389178778,0.43217802345183504,-0.7707381123335221,-0.4325398698483402,-1.033251067066966,B,1.5657886713395852,0.8969454299212585,1.1851271262934764,0.9001915504970076,0.43697692373415364,0.8753986143718715,0.915473287146919,0.37189558641716447,0.29288077279523,1.376658638534856,0.8178619007332577
59,1,873bbe79-2354-4c1d-ae4e-f787e61a1956,0.9002651271626038,0.7316069392444281,0.6725981111602032,-2.35956936061807,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,0.653977627908538,0.26355339185051796,-1.625416135006755,0.0,-1.5403305513689562,0.08898624633166119,0.4202909078713706,0.5057349283775479,0.18257418583505533,0.9513290335010527,0.37410962644153,-1.4499087636311685,-0.8848129350909331,-0.17548048727417778,-0.9925958349417551,0.5501196042201811,-0.6501666152876971,-1.6791403143043024,-1.7040309838814212,-0.6202926409659895,0.9267658082212313,1.5704356551234457,1.7406310389178778,0.43217802345183504,-0.7707381123335221,-0.4325398698483402,-1.033251067066966,A,0.899437275305401,0.2221536668535624,-0.10052417589096449,-0.13407108198891618,-1.0176174936274818,-1.4519740693520322,-0.10968804362129005,-0.15351503857917845,-0.22284406625724038,0.3795556604008172,-0.6012058741912815
60,1,c7373ea2-6f06-4cd2-bc9f-75dfbaa8c5fd,1.5182437314013402,0.7316069392444281,1.3801363839391183,0.42380614729547844,0.14704292441876177,0.25433521252707886,1.3747972586569994,0.653977627908538,0.26355339185051796,-0.5190404464727453,-1.299038105676658,-1.5403305513689562,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.9513290335010527,1.8892536135297269,1.41454513524992,1.0179263855028422,1.34743945585529,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,0.9877295966495896,-0.503800464799725,-0.09141154708972472,1.4747076364396243,-0.10331813520548984,0.4105261884240278,-0.8180512586766878,-1.6500308883759909,-0.4325398698483402,-1.201155614197663,F,-0.4332655167629675,-0.4526380962141337,-0.10052417589096449,-1.6854650307178018,-1.9873471052019054,-2.382923142841594,-0.10968804362129005,-1.2043362885718643,-0.22284406625724038,-0.3682715731997118,-1.3462164560266645
61,1,c7373ea2-6f06-4cd2-bc9f-75dfbaa8c5fd,1.5182437314013402,0.7316069392444281,1.3801363839391183,0.42380614729547844,0.14704292441876177,0.25433521252707886,1.3747972586569994,0.653977627908538,0.26355339185051796,-0.5190404464727453,-1.299038105676658,-1.5403305513689562,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.9513290335010527,1.8892536135297269,1.41454513524992,1.0179263855028422,1.34743945585529,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,0.9877295966495896,-0.503800464799725,-0.09141154708972472,1.4747076364396243,-0.10331813520548984,0.4105261884240278,-0.8180512586766878,-1.6500308883759909,-0.4325398698483402,-1.201155614197663,B,-1.0996169127971518,-1.12742985928183,0.5423014752012559,-0.13407108198891618,0.43697692373415364,-0.05555045911768999,1.4280539525310236,0.37189558641716447,0.8086056118477004,-0.6175473177332216,0.5340483457483503
62,1,c7373ea2-6f06-4cd2-bc9f-75dfbaa8c5fd,1.5182437314013402,0.7316069392444281,1.3801363839391183,0.42380614729547844,0.14704292441876177,0.25433521252707886,1.3747972586569994,0.653977627908538,0.26355339185051796,-0.5190404464727453,-1.299038105676658,-1.5403305513689562,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.9513290335010527,1.8892536135297269,1.41454513524992,1.0179263855028422,1.34743945585529,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,0.9877295966495896,-0.503800464799725,-0.09141154708972472,1.4747076364396243,-0.10331813520548984,0.4105261884240278,-0.8180512586766878,-1.6500308883759909,-0.4325398698483402,-1.201155614197663,A,-0.4332655167629675,-0.4526380962141337,-0.743349826983185,-2.202596346960764,-1.5024822994146936,-1.4519740693520322,0.4028926217628145,-2.25515753856455,-2.285743422467122,-0.6175473177332216,-1.5945533166384585
63,1,93dcfeaa-e30b-40f7-96ec-602592ff2b0a,1.5182437314013402,0.7316069392444281,0.6725981111602032,-1.4317775246468873,0.14704292441876177,1.0783813011148145,0.5793788447197356,-0.13665204165253023,0.26355339185051796,-0.5190404464727453,0.0,-0.779557535144045,-0.9407117469347048,-0.864371867131687,-1.577207234262183,-0.9128709291752767,-0.13399000471845807,-0.6359863649506009,1.41454513524992,-0.8848129350909331,0.8397994748121344,0.8182208909655017,-0.7414655535141567,1.6596358337607011,0.3210121189111167,0.6964300542819719,-0.09141154708972472,1.2007367223304282,1.0125177250138004,0.4105261884240278,-0.8180512586766878,-0.7707381123335221,-0.4325398698483402,0.9674428740445974,F,0.899437275305401,1.5717371929889545,1.827952777385697,0.9001915504970076,0.9218417295213654,0.8753986143718715,0.915473287146919,1.4227168364098501,0.8086056118477004,1.6259343830683655,1.279058927583733
64,1,93dcfeaa-e30b-40f7-96ec-602592ff2b0a,1.5182437314013402,0.7316069392444281,0.6725981111602032,-1.4317775246468873,0.14704292441876177,1.0783813011148145,0.5793788447197356,-0.13665204165253023,0.26355339185051796,-0.5190404464727453,0.0,-0.779557535144045,-0.9407117469347048,-0.864371867131687,-1.577207234262183,-0.9128709291752767,-0.13399000471845807,-0.6359863649506009,1.41454513524992,-0.8848129350909331,0.8397994748121344,0.8182208909655017,-0.7414655535141567,1.6596358337607011,0.3210121189111167,0.6964300542819719,-0.09141154708972472,1.2007367223304282,1.0125177250138004,0.4105261884240278,-0.8180512586766878,-0.7707381123335221,-0.4325398698483402,0.9674428740445974,B,1.5657886713395852,1.5717371929889545,2.4707784284779173,1.4173228667399695,1.4067065353085773,1.3408731511166523,1.4280539525310236,0.8973062114135073,1.3243304509001708,2.1244858721353848,1.669302565687981
65,1,93dcfeaa-e30b-40f7-96ec-602592ff2b0a,1.5182437314013402,0.7316069392444281,0.6725981111602032,-1.4317775246468873,0.14704292441876177,1.0783813011148145,0.5793788447197356,-0.13665204165253023,0.26355339185051796,-0.5190404464727453,0.0,-0.779557535144045,-0.9407117469347048,-0.864371867131687,-1.577207234262183,-0.9128709291752767,-0.13399000471845807,-0.6359863649506009,1.41454513524992,-0.8848129350909331,0.8397994748121344,0.8182208909655017,-0.7414655535141567,1.6596358337607011,0.3210121189111167,0.6964300542819719,-0.09141154708972472,1.2007367223304282,1.0125177250138004,0.4105261884240278,-0.8180512586766878,-0.7707381123335221,-0.4325398698483402,0.9674428740445974,A,1.5657886713395852,1.5717371929889545,1.827952777385697,0.9001915504970076,0.9218417295213654,0.8753986143718715,0.915473287146919,0.8973062114135073,0.8086056118477004,1.8752101276018749,1.2081055388375062
66,0,d510493c-d0f3-4094-8d3b-07d71f8fae47,-0.335692081314869,0.7316069392444281,1.3801363839391183,-1.4317775246468873,1.1395826642454023,1.0783813011148145,-1.0114579831547923,1.4446072974696063,1.2339090618456074,-0.5190404464727453,1.299038105676658,1.5027615135306889,1.1186842395980272,0.4202909078713706,1.2000489825907912,-0.9128709291752767,-0.13399000471845807,-1.646082356342732,0.6984316605296482,1.0179263855028422,1.34743945585529,0.09389420060259883,1.1959121830873498,2.1215963235703805,-1.0124228365658297,-0.503800464799725,0.43746954678654026,0.6527948941120353,1.5704356551234457,1.0755786136709529,-0.1929366176124264,1.42749382777265,-0.4325398698483402,1.0584754598383486,A,-0.4332655167629675,-0.4526380962141337,-0.10052417589096449,0.38306023425404573,-0.04788788205305817,0.40992407762709077,-0.10968804362129005,-0.15351503857917845,1.3243304509001708,-0.3682715731997118,0.25023479076344235
67,0,d510493c-d0f3-4094-8d3b-07d71f8fae47,-0.335692081314869,0.7316069392444281,1.3801363839391183,-1.4317775246468873,1.1395826642454023,1.0783813011148145,-1.0114579831547923,1.4446072974696063,1.2339090618456074,-0.5190404464727453,1.299038105676658,1.5027615135306889,1.1186842395980272,0.4202909078713706,1.2000489825907912,-0.9128709291752767,-0.13399000471845807,-1.646082356342732,0.6984316605296482,1.0179263855028422,1.34743945585529,0.09389420060259883,1.1959121830873498,2.1215963235703805,-1.0124228365658297,-0.503800464799725,0.43746954678654026,0.6527948941120353,1.5704356551234457,1.0755786136709529,-0.1929366176124264,1.42749382777265,-0.4325398698483402,1.0584754598383486,F,-1.0996169127971518,-0.4526380962141337,-0.743349826983185,-0.13407108198891618,0.9218417295213654,0.8753986143718715,-0.10968804362129005,-0.15351503857917845,0.29288077279523,-0.8668230622667312,0.2857114851365557
68,0,d510493c-d0f3-4094-8d3b-07d71f8fae47,-0.335692081314869,0.7316069392444281,1.3801363839391183,-1.4317775246468873,1.1395826642454023,1.0783813011148145,-1.0114579831547923,1.4446072974696063,1.2339090618456074,-0.5190404464727453,1.299038105676658,1.5027615135306889,1.1186842395980272,0.4202909078713706,1.2000489825907912,-0.9128709291752767,-0.13399000471845807,-1.646082356342732,0.6984316605296482,1.0179263855028422,1.34743945585529,0.09389420060259883,1.1959121830873498,2.1215963235703805,-1.0124228365658297,-0.503800464799725,0.43746954678654026,0.6527948941120353,1.5704356551234457,1.0755786136709529,-0.1929366176124264,1.42749382777265,-0.4325398698483402,1.0584754598383486,B,0.23308587927121677,0.2221536668535624,-0.10052417589096449,1.4173228667399695,0.9218417295213654,1.3408731511166523,0.915473287146919,0.8973062114135073,1.3243304509001708,0.1302799158673074,1.1726288444643929
69,0,f31981fc-9011-4437-b2d0-b29e34f4d363,-0.9536706855536053,-0.7686503285732601,-1.4500167071765424,0.42380614729547844,0.14704292441876177,0.25433521252707886,-0.21603956921752837,-1.7179113807746667,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.4086695143912976,0.37410962644153,-0.017681814190623764,1.0179263855028422,0.8397994748121344,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,-0.34570535882735687,0.09631479474112316,-0.6202926409659895,-1.2650015046523393,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.5482010517301812,1.3192466030374377,-1.4459321226653064,A,-1.0996169127971518,-0.4526380962141337,0.5423014752012559,-0.13407108198891618,0.43697692373415364,-0.05555045911768999,-0.6222687090053945,-0.15351503857917845,-0.22284406625724038,-0.3682715731997118,-0.17548554171391959
70,0,f31981fc-9011-4437-b2d0-b29e34f4d363,-0.9536706855536053,-0.7686503285732601,-1.4500167071765424,0.42380614729547844,0.14704292441876177,0.25433521252707886,-0.21603956921752837,-1.7179113807746667,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.4086695143912976,0.37410962644153,-0.017681814190623764,1.0179263855028422,0.8397994748121344,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,-0.34570535882735687,0.09631479474112316,-0.6202926409659895,-1.2650015046523393,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.5482010517301812,1.3192466030374377,-1.4459321226653064,F,-1.0996169127971518,0.2221536668535624,0.5423014752012559,0.38306023425404573,0.43697692373415364,-0.05555045911768999,0.4028926217628145,-0.15351503857917845,-0.22284406625724038,-0.11899582866620238,0.07285131889787445
71,0,f31981fc-9011-4437-b2d0-b29e34f4d363,-0.9536706855536053,-0.7686503285732601,-1.4500167071765424,0.42380614729547844,0.14704292441876177,0.25433521252707886,-0.21603956921752837,-1.7179113807746667,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,0.4202909078713706,1.2000489825907912,0.730296743340222,0.4086695143912976,0.37410962644153,-0.017681814190623764,1.0179263855028422,0.8397994748121344,-1.3547591801232064,-0.0956729746469881,-1.574087594907056,-0.34570535882735687,0.09631479474112316,-0.6202926409659895,-1.2650015046523393,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.5482010517301812,1.3192466030374377,-1.4459321226653064,B,-1.0996169127971518,-0.4526380962141337,1.1851271262934764,0.38306023425404573,0.43697692373415364,0.40992407762709077,-0.10968804362129005,-0.15351503857917845,0.29288077279523,-0.11899582866620238,0.17928140201721507
72,0,75ce6743-7ce3-44de-adfc-a86b0e097dcc,-2.1896278940310783,-3.0190362302997924,-0.7424784343976272,0.42380614729547844,0.14704292441876177,0.25433521252707886,0.5793788447197356,-0.9272817112135985,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,1.062622295372899,0.5057349283775479,0.730296743340222,-0.13399000471845807,0.8791576221375961,0.6984316605296482,1.0179263855028422,0.8397994748121344,0.45605754578405006,1.1959121830873498,0.2737543643316621,0.3210121189111167,0.6964300542819719,0.966350640662805,-2.3608851610891244,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.10855466370894677,0.7353177787421784,0.8420202002843171,A,1.5657886713395852,0.8969454299212585,-0.743349826983185,-0.13407108198891618,-1.9873471052019054,-0.9864995326072515,-1.1348493743894992,0.37189558641716447,-0.7385689053097108,0.6288314049343267,-0.8850194291761888
73,0,75ce6743-7ce3-44de-adfc-a86b0e097dcc,-2.1896278940310783,-3.0190362302997924,-0.7424784343976272,0.42380614729547844,0.14704292441876177,0.25433521252707886,0.5793788447197356,-0.9272817112135985,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,1.062622295372899,0.5057349283775479,0.730296743340222,-0.13399000471845807,0.8791576221375961,0.6984316605296482,1.0179263855028422,0.8397994748121344,0.45605754578405006,1.1959121830873498,0.2737543643316621,0.3210121189111167,0.6964300542819719,0.966350640662805,-2.3608851610891244,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.10855466370894677,0.7353177787421784,0.8420202002843171,B,2.2321400673737695,0.8969454299212585,1.1851271262934764,0.38306023425404573,0.9218417295213654,0.40992407762709077,0.915473287146919,0.37189558641716447,0.8086056118477004,1.6259343830683655,0.9597686782257117
74,0,75ce6743-7ce3-44de-adfc-a86b0e097dcc,-2.1896278940310783,-3.0190362302997924,-0.7424784343976272,0.42380614729547844,0.14704292441876177,0.25433521252707886,0.5793788447197356,-0.9272817112135985,-0.7068022781445714,-0.5190404464727453,0.0,0.7419884973057775,0.08898624633166119,1.062622295372899,0.5057349283775479,0.730296743340222,-0.13399000471845807,0.8791576221375961,0.6984316605296482,1.0179263855028422,0.8397994748121344,0.45605754578405006,1.1959121830873498,0.2737543643316621,0.3210121189111167,0.6964300542819719,0.966350640662805,-2.3608851610891244,-0.661236065315135,0.4105261884240278,-0.1929366176124264,0.10855466370894677,0.7353177787421784,0.8420202002843171,F,1.5657886713395852,1.5717371929889545,1.1851271262934764,0.38306023425404573,0.9218417295213654,0.40992407762709077,0.4028926217628145,0.37189558641716447,0.29288077279523,1.6259343830683655,0.746908511987031
75,0,d1d8ea35-9127-46a9-aa2d-c37a16537f18,0.9002651271626038,0.7316069392444281,0.6725981111602032,0.42380614729547844,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,-1.625416135006755,0.0,0.7419884973057775,0.08898624633166119,-0.864371867131687,-0.1885791258356963,-0.36514837167011066,-0.6766495238282131,-0.13093836925453542,-0.017681814190623764,-0.8848129350909331,-0.6831204683173335,-0.2682691445788524,-0.7414655535141567,-0.6501666152876971,-2.3458577920427754,-0.503800464799725,-0.09141154708972472,0.9267658082212313,-0.10331813520548984,1.7406310389178778,0.43217802345183504,0.5482010517301812,0.1513889544469191,-0.6145011724157082,B,-1.0996169127971518,-0.4526380962141337,-0.743349826983185,-0.6512023982318781,-0.53275268784027,-0.5210249958624708,-0.10968804362129005,-0.15351503857917845,-0.22284406625724038,-0.8668230622667312,-0.45929909669882696
76,0,d1d8ea35-9127-46a9-aa2d-c37a16537f18,0.9002651271626038,0.7316069392444281,0.6725981111602032,0.42380614729547844,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,-1.625416135006755,0.0,0.7419884973057775,0.08898624633166119,-0.864371867131687,-0.1885791258356963,-0.36514837167011066,-0.6766495238282131,-0.13093836925453542,-0.017681814190623764,-0.8848129350909331,-0.6831204683173335,-0.2682691445788524,-0.7414655535141567,-0.6501666152876971,-2.3458577920427754,-0.503800464799725,-0.09141154708972472,0.9267658082212313,-0.10331813520548984,1.7406310389178778,0.43217802345183504,0.5482010517301812,0.1513889544469191,-0.6145011724157082,A,-1.0996169127971518,-1.12742985928183,-1.3861754780754054,-1.6854650307178018,-1.9873471052019054,-1.4519740693520322,-1.1348493743894992,-2.25515753856455,-1.254293744362181,-1.3653745513337505,-1.9138435659964796
77,0,d1d8ea35-9127-46a9-aa2d-c37a16537f18,0.9002651271626038,0.7316069392444281,0.6725981111602032,0.42380614729547844,1.1395826642454023,-0.5697108760606566,-0.21603956921752837,-0.13665204165253023,0.26355339185051796,-1.625416135006755,0.0,0.7419884973057775,0.08898624633166119,-0.864371867131687,-0.1885791258356963,-0.36514837167011066,-0.6766495238282131,-0.13093836925453542,-0.017681814190623764,-0.8848129350909331,-0.6831204683173335,-0.2682691445788524,-0.7414655535141567,-0.6501666152876971,-2.3458577920427754,-0.503800464799725,-0.09141154708972472,0.9267658082212313,-0.10331813520548984,1.7406310389178778,0.43217802345183504,0.5482010517301812,0.1513889544469191,-0.6145011724157082,F,-0.4332655167629675,-0.4526380962141337,-1.3861754780754054,-0.13407108198891618,-1.0176174936274818,-0.9864995326072515,-0.10968804362129005,-0.6789256635755213,-0.22284406625724038,-0.8668230622667312,-0.7785893460568483
78,0,9fde0dbf-bef3-460e-90e5-7371e72bf61e,-0.9536706855536053,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-1.393756964648392,-1.0114579831547923,-0.9272817112135985,-0.7068022781445714,0.5873352420612646,1.299038105676658,-0.018784518919133696,1.1186842395980272,-0.2220404796301586,1.2000489825907912,1.278019300845388,0.9513290335010527,-0.6359863649506009,-0.017681814190623764,0.3836799453049173,0.8397994748121344,-1.3547591801232064,0.5501196042201811,-0.6501666152876971,0.3210121189111167,0.6964300542819719,-0.09141154708972472,-0.1691178482155538,-0.661236065315135,-0.9195786620698222,1.682407305580358,0.5482010517301812,1.3192466030374377,-0.8269105392677953,A,-0.4332655167629675,-0.4526380962141337,-0.10052417589096449,-0.6512023982318781,-1.0176174936274818,-0.9864995326072515,-0.10968804362129005,-0.6789256635755213,-1.254293744362181,-0.3682715731997118,-0.9204961235493025
79,0,9fde0dbf-bef3-460e-90e5-7371e72bf61e,-0.9536706855536053,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-1.393756964648392,-1.0114579831547923,-0.9272817112135985,-0.7068022781445714,0.5873352420612646,1.299038105676658,-0.018784518919133696,1.1186842395980272,-0.2220404796301586,1.2000489825907912,1.278019300845388,0.9513290335010527,-0.6359863649506009,-0.017681814190623764,0.3836799453049173,0.8397994748121344,-1.3547591801232064,0.5501196042201811,-0.6501666152876971,0.3210121189111167,0.6964300542819719,-0.09141154708972472,-0.1691178482155538,-0.661236065315135,-0.9195786620698222,1.682407305580358,0.5482010517301812,1.3192466030374377,-0.8269105392677953,B,-0.4332655167629675,-0.4526380962141337,0.5423014752012559,-0.13407108198891618,-0.04788788205305817,-0.5210249958624708,0.4028926217628145,-0.6789256635755213,0.29288077279523,-0.11899582866620238,-0.14000884734080565
80,0,9fde0dbf-bef3-460e-90e5-7371e72bf61e,-0.9536706855536053,0.7316069392444281,-0.034940161618712016,0.42380614729547844,-0.8454968154078787,-1.393756964648392,-1.0114579831547923,-0.9272817112135985,-0.7068022781445714,0.5873352420612646,1.299038105676658,-0.018784518919133696,1.1186842395980272,-0.2220404796301586,1.2000489825907912,1.278019300845388,0.9513290335010527,-0.6359863649506009,-0.017681814190623764,0.3836799453049173,0.8397994748121344,-1.3547591801232064,0.5501196042201811,-0.6501666152876971,0.3210121189111167,0.6964300542819719,-0.09141154708972472,-0.1691178482155538,-0.661236065315135,-0.9195786620698222,1.682407305580358,0.5482010517301812,1.3192466030374377,-0.8269105392677953,F,1.5657886713395852,1.5717371929889545,1.1851271262934764,0.9001915504970076,0.43697692373415364,0.8753986143718715,1.4280539525310236,0.8973062114135073,1.3243304509001708,1.6259343830683655,1.279058927583733
